_time,_measurement,data_type,pkt,dir,log_raw_hex,log_msg,can_id,dlc,scenario,timestamp_epoch,label_raw,log_lvl
2016-11-03 18:39:36.444521+00:00,can,CAN,104,rx,14 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x2c0 length=8 reserved=0 data=b'\x14\x00\x00\x00\x00\x00\x00\x00' |>,02C0,8,attack_dos,1478198376.444521,R,normal
2016-11-03 18:39:36.445267+00:00,can,CAN,105,rx,05 20 64 68 77 00 00 5E,<CAN  flags=0x0 identifier=0x350 length=8 reserved=0 data=b'\x05 dhw\x00\x00^' |>,0350,8,attack_dos,1478198376.445267,R,normal
2016-11-03 18:39:36.445509+00:00,can,CAN,106,rx,15 80 00 FF 1F 80 00 D6,<CAN  flags=0x0 identifier=0x130 length=8 reserved=0 data=b'\x15\x80\x00\xff\x1f\x80\x00\xd6' |>,0130,8,attack_dos,1478198376.445509,R,normal
2016-11-03 18:39:36.445745+00:00,can,CAN,107,rx,0E 80 00 00 55 7F 00 D2,<CAN  flags=0x0 identifier=0x131 length=8 reserved=0 data=b'\x0e\x80\x00\x00U\x7f\x00\xd2' |>,0131,8,attack_dos,1478198376.445745,R,normal
2016-11-03 18:39:36.445987+00:00,can,CAN,108,rx,00 00 00 00 12 33 20 83,<CAN  flags=0x0 identifier=0x140 length=8 reserved=0 data=b'\x00\x00\x00\x00\x123 \x83' |>,0140,8,attack_dos,1478198376.445987,R,normal
2016-11-03 18:39:36.446237+00:00,can,CAN,109,rx,00 20 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x370 length=8 reserved=0 data=b'\x00 \x00\x00\x00\x00\x00\x00' |>,0370,8,attack_dos,1478198376.446237,R,normal
2016-11-03 18:39:36.446480+00:00,can,CAN,110,rx,00 40 60 FF 7E C9 08 00,<CAN  flags=0x0 identifier=0x43f length=8 reserved=0 data=b'\x00@`\xff~\xc9\x08\x00' |>,043F,8,attack_dos,1478198376.44648,R,normal
2016-11-03 18:39:36.446729+00:00,can,CAN,111,rx,FF 00 00 00 FF C9 08 00,<CAN  flags=0x0 identifier=0x440 length=8 reserved=0 data=b'\xff\x00\x00\x00\xff\xc9\x08\x00' |>,0440,8,attack_dos,1478198376.446729,R,normal
2016-11-03 18:39:36.449617+00:00,can,CAN,112,rx,05 22 60 09 22 21 00 6F,"<CAN  flags=0x0 identifier=0x316 length=8 reserved=0 data=b'\x05""`\t""!\x00o' |>",0316,8,attack_dos,1478198376.449617,R,normal
2016-11-03 18:39:36.449852+00:00,can,CAN,113,rx,FE 5B 00 00 00 3C 00 00,<CAN  flags=0x0 identifier=0x18f length=8 reserved=0 data=b'\xfe[\x00\x00\x00<\x00\x00' |>,018F,8,attack_dos,1478198376.449852,R,normal
2016-11-03 18:39:36.450082+00:00,can,CAN,114,rx,19 22 22 30 08 8E 71 14,"<CAN  flags=0x0 identifier=0x260 length=8 reserved=0 data=b'\x19""""0\x08\x8eq\x14' |>",0260,8,attack_dos,1478198376.450082,R,normal
2016-11-03 18:39:36.450313+00:00,can,CAN,115,rx,24 00 9A 1D 97 02 BD 00,<CAN  flags=0x0 identifier=0x2a0 length=8 reserved=0 data=b'$\x00\x9a\x1d\x97\x02\xbd\x00' |>,02A0,8,attack_dos,1478198376.450313,R,normal
2016-11-03 18:39:36.450548+00:00,can,CAN,116,rx,86 BB 7F 14 11 20 00 14,<CAN  flags=0x0 identifier=0x329 length=8 reserved=0 data=b'\x86\xbb\x7f\x14\x11 \x00\x14' |>,0329,8,attack_dos,1478198376.450548,R,normal
2016-11-03 18:39:36.450788+00:00,can,CAN,117,rx,D8 00 00 8A 00 00 00 00,<CAN  flags=0x0 identifier=0x545 length=8 reserved=0 data=b'\xd8\x00\x00\x8a\x00\x00\x00\x00' |>,0545,8,attack_dos,1478198376.450788,R,normal
2016-11-03 18:39:36.453299+00:00,can,CAN,118,rx,00 00 00 00 00 03 01 C3,<CAN  flags=0x0 identifier=0x2 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x03\x01\xc3' |>,0002,8,attack_dos,1478198376.453299,R,normal
2016-11-03 18:39:36.453530+00:00,can,CAN,119,rx,00 21 10 FF 00 FF 00 00,<CAN  flags=0x0 identifier=0x153 length=8 reserved=0 data=b'\x00!\x10\xff\x00\xff\x00\x00' |>,0153,8,attack_dos,1478198376.45353,R,normal
2016-11-03 18:39:36.454116+00:00,can,CAN,120,rx,14 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x2c0 length=8 reserved=0 data=b'\x14\x00\x00\x00\x00\x00\x00\x00' |>,02C0,8,attack_dos,1478198376.454116,R,normal
2016-11-03 18:39:36.454353+00:00,can,CAN,121,rx,18 80 00 FF 0E 80 01 BA,<CAN  flags=0x0 identifier=0x130 length=8 reserved=0 data=b'\x18\x80\x00\xff\x0e\x80\x01\xba' |>,0130,8,attack_dos,1478198376.454353,R,normal
2016-11-03 18:39:36.454592+00:00,can,CAN,122,rx,0E 80 00 00 52 7F 01 45,<CAN  flags=0x0 identifier=0x131 length=8 reserved=0 data=b'\x0e\x80\x00\x00R\x7f\x01E' |>,0131,8,attack_dos,1478198376.454592,R,normal
2016-11-03 18:39:36.454838+00:00,can,CAN,123,rx,00 00 00 00 14 20 21 FB,<CAN  flags=0x0 identifier=0x140 length=8 reserved=0 data=b'\x00\x00\x00\x00\x14 !\xfb' |>,0140,8,attack_dos,1478198376.454838,R,normal
2016-11-03 18:39:36.455210+00:00,can,CAN,124,rx,05 20 74 68 77 00 00 4E,<CAN  flags=0x0 identifier=0x350 length=8 reserved=0 data=b'\x05 thw\x00\x00N' |>,0350,8,attack_dos,1478198376.45521,R,normal
2016-11-03 18:39:36.455944+00:00,can,CAN,125,rx,00 40 60 FF 7E C9 08 00,<CAN  flags=0x0 identifier=0x43f length=8 reserved=0 data=b'\x00@`\xff~\xc9\x08\x00' |>,043F,8,attack_dos,1478198376.455944,R,normal
2016-11-03 18:39:36.456194+00:00,can,CAN,126,rx,00 20 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x370 length=8 reserved=0 data=b'\x00 \x00\x00\x00\x00\x00\x00' |>,0370,8,attack_dos,1478198376.456194,R,normal
2016-11-03 18:39:36.456436+00:00,can,CAN,127,rx,FF 00 00 00 FF C9 08 00,<CAN  flags=0x0 identifier=0x440 length=8 reserved=0 data=b'\xff\x00\x00\x00\xff\xc9\x08\x00' |>,0440,8,attack_dos,1478198376.456436,R,normal
2016-11-03 18:39:36.459352+00:00,can,CAN,128,rx,05 22 60 09 22 21 00 6F,"<CAN  flags=0x0 identifier=0x316 length=8 reserved=0 data=b'\x05""`\t""!\x00o' |>",0316,8,attack_dos,1478198376.459352,R,normal
2016-11-03 18:39:36.459590+00:00,can,CAN,129,rx,FE 5B 00 00 00 3C 00 00,<CAN  flags=0x0 identifier=0x18f length=8 reserved=0 data=b'\xfe[\x00\x00\x00<\x00\x00' |>,018F,8,attack_dos,1478198376.45959,R,normal
2016-11-03 18:39:36.459822+00:00,can,CAN,130,rx,19 22 22 30 08 8E 70 26,"<CAN  flags=0x0 identifier=0x260 length=8 reserved=0 data=b'\x19""""0\x08\x8ep&' |>",0260,8,attack_dos,1478198376.459822,R,normal
2016-11-03 18:39:36.460054+00:00,can,CAN,131,rx,44 00 9A 1D 97 02 BD 00,<CAN  flags=0x0 identifier=0x2a0 length=8 reserved=0 data=b'D\x00\x9a\x1d\x97\x02\xbd\x00' |>,02A0,8,attack_dos,1478198376.460054,R,normal
2016-11-03 18:39:36.460289+00:00,can,CAN,132,rx,86 BB 7F 14 11 20 00 14,<CAN  flags=0x0 identifier=0x329 length=8 reserved=0 data=b'\x86\xbb\x7f\x14\x11 \x00\x14' |>,0329,8,attack_dos,1478198376.460289,R,normal
2016-11-03 18:39:36.460529+00:00,can,CAN,133,rx,00 00 00 80 00 69 D1 13,<CAN  flags=0x0 identifier=0x4f0 length=8 reserved=0 data=b'\x00\x00\x00\x80\x00i\xd1\x13' |>,04F0,8,attack_dos,1478198376.460529,R,normal
2016-11-03 18:39:36.460776+00:00,can,CAN,134,rx,D8 00 00 88 00 00 00 00,<CAN  flags=0x0 identifier=0x545 length=8 reserved=0 data=b'\xd8\x00\x00\x88\x00\x00\x00\x00' |>,0545,8,attack_dos,1478198376.460776,R,normal
2016-11-03 18:39:36.460915+00:00,can,CAN,135,rx,01 00,<CAN  flags=0x0 identifier=0x5f0 length=2 reserved=0 data=b'\x01\x00' |>,05F0,2,attack_dos,1478198376.460915,R,normal
2016-11-03 18:39:36.463305+00:00,can,CAN,136,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x430 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0430,8,attack_dos,1478198376.463305,R,normal
2016-11-03 18:39:36.463531+00:00,can,CAN,137,rx,29 27 27 23 00 00 00 9A,"<CAN  flags=0x0 identifier=0x4b1 length=8 reserved=0 data=b"")''#\x00\x00\x00\x9a"" |>",04B1,8,attack_dos,1478198376.463531,R,normal
2016-11-03 18:39:36.463778+00:00,can,CAN,138,rx,08 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x1f1 length=8 reserved=0 data=b'\x08\x00\x00\x00\x00\x00\x00\x00' |>,01F1,8,attack_dos,1478198376.463778,R,normal
2016-11-03 18:39:36.464017+00:00,can,CAN,139,rx,00 21 10 FF 00 FF 00 00,<CAN  flags=0x0 identifier=0x153 length=8 reserved=0 data=b'\x00!\x10\xff\x00\xff\x00\x00' |>,0153,8,attack_dos,1478198376.464017,R,normal
2016-11-03 18:39:36.464271+00:00,can,CAN,140,rx,00 00 00 00 00 03 02 E4,<CAN  flags=0x0 identifier=0x2 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x03\x02\xe4' |>,0002,8,attack_dos,1478198376.464271,R,normal
2016-11-03 18:39:36.464514+00:00,can,CAN,141,rx,14 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x2c0 length=8 reserved=0 data=b'\x14\x00\x00\x00\x00\x00\x00\x00' |>,02C0,8,attack_dos,1478198376.464514,R,normal
2016-11-03 18:39:36.465267+00:00,can,CAN,142,rx,05 20 84 68 77 00 00 BE,<CAN  flags=0x0 identifier=0x350 length=8 reserved=0 data=b'\x05 \x84hw\x00\x00\xbe' |>,0350,8,attack_dos,1478198376.465267,R,normal
2016-11-03 18:39:36.465508+00:00,can,CAN,143,rx,17 80 00 FF EB 7F 02 99,<CAN  flags=0x0 identifier=0x130 length=8 reserved=0 data=b'\x17\x80\x00\xff\xeb\x7f\x02\x99' |>,0130,8,attack_dos,1478198376.465508,R,normal
2016-11-03 18:39:36.465746+00:00,can,CAN,144,rx,FB 7F 00 00 45 7F 02 64,<CAN  flags=0x0 identifier=0x131 length=8 reserved=0 data=b'\xfb\x7f\x00\x00E\x7f\x02d' |>,0131,8,attack_dos,1478198376.465746,R,normal
2016-11-03 18:39:36.465987+00:00,can,CAN,145,rx,00 00 00 00 16 20 22 DF,"<CAN  flags=0x0 identifier=0x140 length=8 reserved=0 data=b'\x00\x00\x00\x00\x16 ""\xdf' |>",0140,8,attack_dos,1478198376.465987,R,normal
2016-11-03 18:39:36.466238+00:00,can,CAN,146,rx,00 20 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x370 length=8 reserved=0 data=b'\x00 \x00\x00\x00\x00\x00\x00' |>,0370,8,attack_dos,1478198376.466238,R,normal
2016-11-03 18:39:36.466480+00:00,can,CAN,147,rx,00 40 60 FF 7E C9 08 00,<CAN  flags=0x0 identifier=0x43f length=8 reserved=0 data=b'\x00@`\xff~\xc9\x08\x00' |>,043F,8,attack_dos,1478198376.46648,R,normal
2016-11-03 18:39:36.466722+00:00,can,CAN,148,rx,FF 00 00 00 FF C9 08 00,<CAN  flags=0x0 identifier=0x440 length=8 reserved=0 data=b'\xff\x00\x00\x00\xff\xc9\x08\x00' |>,0440,8,attack_dos,1478198376.466722,R,normal
2016-11-03 18:39:36.469317+00:00,can,CAN,149,rx,05 22 60 09 22 21 00 6F,"<CAN  flags=0x0 identifier=0x316 length=8 reserved=0 data=b'\x05""`\t""!\x00o' |>",0316,8,attack_dos,1478198376.469317,R,normal
2016-11-03 18:39:36.469553+00:00,can,CAN,150,rx,FE 5B 00 00 00 3C 00 00,<CAN  flags=0x0 identifier=0x18f length=8 reserved=0 data=b'\xfe[\x00\x00\x00<\x00\x00' |>,018F,8,attack_dos,1478198376.469553,R,normal
2016-11-03 18:39:36.469785+00:00,can,CAN,151,rx,19 22 22 30 08 8E 70 37,"<CAN  flags=0x0 identifier=0x260 length=8 reserved=0 data=b'\x19""""0\x08\x8ep7' |>",0260,8,attack_dos,1478198376.469785,R,normal
2016-11-03 18:39:36.470017+00:00,can,CAN,152,rx,64 00 9A 1D 97 02 BD 00,<CAN  flags=0x0 identifier=0x2a0 length=8 reserved=0 data=b'd\x00\x9a\x1d\x97\x02\xbd\x00' |>,02A0,8,attack_dos,1478198376.470017,R,normal
2016-11-03 18:39:36.470251+00:00,can,CAN,153,rx,86 BB 7F 14 11 20 00 14,<CAN  flags=0x0 identifier=0x329 length=8 reserved=0 data=b'\x86\xbb\x7f\x14\x11 \x00\x14' |>,0329,8,attack_dos,1478198376.470251,R,normal
2016-11-03 18:39:36.470496+00:00,can,CAN,154,rx,D8 00 00 88 00 00 00 00,<CAN  flags=0x0 identifier=0x545 length=8 reserved=0 data=b'\xd8\x00\x00\x88\x00\x00\x00\x00' |>,0545,8,attack_dos,1478198376.470496,R,normal
2016-11-03 18:39:36.473305+00:00,can,CAN,155,rx,00 00 00 00 00 03 03 F9,<CAN  flags=0x0 identifier=0x2 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x03\x03\xf9' |>,0002,8,attack_dos,1478198376.473305,R,normal
2016-11-03 18:39:36.473541+00:00,can,CAN,156,rx,00 21 10 FF 00 FF 00 00,<CAN  flags=0x0 identifier=0x153 length=8 reserved=0 data=b'\x00!\x10\xff\x00\xff\x00\x00' |>,0153,8,attack_dos,1478198376.473541,R,normal
2016-11-03 18:39:36.474279+00:00,can,CAN,157,rx,14 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x2c0 length=8 reserved=0 data=b'\x14\x00\x00\x00\x00\x00\x00\x00' |>,02C0,8,attack_dos,1478198376.474279,R,normal
2016-11-03 18:39:36.474521+00:00,can,CAN,158,rx,15 80 00 FF E5 7F 03 37,<CAN  flags=0x0 identifier=0x130 length=8 reserved=0 data=b'\x15\x80\x00\xff\xe5\x7f\x037' |>,0130,8,attack_dos,1478198376.474521,R,normal
2016-11-03 18:39:36.474756+00:00,can,CAN,159,rx,F7 7F 00 00 3D 7F 03 86,<CAN  flags=0x0 identifier=0x131 length=8 reserved=0 data=b'\xf7\x7f\x00\x00=\x7f\x03\x86' |>,0131,8,attack_dos,1478198376.474756,R,normal
2016-11-03 18:39:36.475001+00:00,can,CAN,160,rx,00 00 00 00 18 24 23 E6,<CAN  flags=0x0 identifier=0x140 length=8 reserved=0 data=b'\x00\x00\x00\x00\x18$#\xe6' |>,0140,8,attack_dos,1478198376.475001,R,normal
2016-11-03 18:39:36.475265+00:00,can,CAN,161,rx,05 20 94 68 77 00 00 AE,<CAN  flags=0x0 identifier=0x350 length=8 reserved=0 data=b'\x05 \x94hw\x00\x00\xae' |>,0350,8,attack_dos,1478198376.475265,R,normal
2016-11-03 18:39:36.475954+00:00,can,CAN,162,rx,00 40 60 FF 7E C8 08 00,<CAN  flags=0x0 identifier=0x43f length=8 reserved=0 data=b'\x00@`\xff~\xc8\x08\x00' |>,043F,8,attack_dos,1478198376.475954,R,normal
2016-11-03 18:39:36.476203+00:00,can,CAN,163,rx,00 20 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x370 length=8 reserved=0 data=b'\x00 \x00\x00\x00\x00\x00\x00' |>,0370,8,attack_dos,1478198376.476203,R,normal
2016-11-03 18:39:36.476449+00:00,can,CAN,164,rx,FF 00 00 00 FF C8 08 00,<CAN  flags=0x0 identifier=0x440 length=8 reserved=0 data=b'\xff\x00\x00\x00\xff\xc8\x08\x00' |>,0440,8,attack_dos,1478198376.476449,R,normal
2016-11-03 18:39:36.479414+00:00,can,CAN,165,rx,05 22 68 09 22 21 00 6F,"<CAN  flags=0x0 identifier=0x316 length=8 reserved=0 data=b'\x05""h\t""!\x00o' |>",0316,8,attack_dos,1478198376.479414,R,normal
2016-11-03 18:39:36.479652+00:00,can,CAN,166,rx,FE 5B 00 00 00 3C 00 00,<CAN  flags=0x0 identifier=0x18f length=8 reserved=0 data=b'\xfe[\x00\x00\x00<\x00\x00' |>,018F,8,attack_dos,1478198376.479652,R,normal
2016-11-03 18:39:36.479880+00:00,can,CAN,167,rx,19 22 22 30 08 8E 70 04,"<CAN  flags=0x0 identifier=0x260 length=8 reserved=0 data=b'\x19""""0\x08\x8ep\x04' |>",0260,8,attack_dos,1478198376.47988,R,normal
2016-11-03 18:39:36.480115+00:00,can,CAN,168,rx,04 00 9A 1D 97 02 BD 00,<CAN  flags=0x0 identifier=0x2a0 length=8 reserved=0 data=b'\x04\x00\x9a\x1d\x97\x02\xbd\x00' |>,02A0,8,attack_dos,1478198376.480115,R,normal
2016-11-03 18:39:36.480350+00:00,can,CAN,169,rx,86 BB 7F 14 11 20 00 14,<CAN  flags=0x0 identifier=0x329 length=8 reserved=0 data=b'\x86\xbb\x7f\x14\x11 \x00\x14' |>,0329,8,attack_dos,1478198376.48035,R,normal
2016-11-03 18:39:36.480592+00:00,can,CAN,170,rx,00 00 00 80 00 69 D1 13,<CAN  flags=0x0 identifier=0x4f0 length=8 reserved=0 data=b'\x00\x00\x00\x80\x00i\xd1\x13' |>,04F0,8,attack_dos,1478198376.480592,R,normal
2016-11-03 18:39:36.480833+00:00,can,CAN,171,rx,D8 59 00 8A 00 00 00 00,<CAN  flags=0x0 identifier=0x545 length=8 reserved=0 data=b'\xd8Y\x00\x8a\x00\x00\x00\x00' |>,0545,8,attack_dos,1478198376.480833,R,normal
2016-11-03 18:39:36.483293+00:00,can,CAN,172,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x430 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0430,8,attack_dos,1478198376.483293,R,normal
2016-11-03 18:39:36.483522+00:00,can,CAN,173,rx,29 27 27 23 00 00 00 9A,"<CAN  flags=0x0 identifier=0x4b1 length=8 reserved=0 data=b"")''#\x00\x00\x00\x9a"" |>",04B1,8,attack_dos,1478198376.483522,R,normal
2016-11-03 18:39:36.483770+00:00,can,CAN,174,rx,08 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x1f1 length=8 reserved=0 data=b'\x08\x00\x00\x00\x00\x00\x00\x00' |>,01F1,8,attack_dos,1478198376.48377,R,normal
2016-11-03 18:39:36.484009+00:00,can,CAN,175,rx,00 21 10 FF 00 FF 00 00,<CAN  flags=0x0 identifier=0x153 length=8 reserved=0 data=b'\x00!\x10\xff\x00\xff\x00\x00' |>,0153,8,attack_dos,1478198376.484009,R,normal
2016-11-03 18:39:36.484254+00:00,can,CAN,176,rx,00 00 00 00 00 03 04 AA,<CAN  flags=0x0 identifier=0x2 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x03\x04\xaa' |>,0002,8,attack_dos,1478198376.484254,R,normal
2016-11-03 18:39:36.484503+00:00,can,CAN,177,rx,14 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x2c0 length=8 reserved=0 data=b'\x14\x00\x00\x00\x00\x00\x00\x00' |>,02C0,8,attack_dos,1478198376.484503,R,normal
2016-11-03 18:39:36.485201+00:00,can,CAN,178,rx,05 20 A4 68 77 00 00 9E,<CAN  flags=0x0 identifier=0x350 length=8 reserved=0 data=b'\x05 \xa4hw\x00\x00\x9e' |>,0350,8,attack_dos,1478198376.485201,R,normal
2016-11-03 18:39:36.485441+00:00,can,CAN,179,rx,12 80 00 FF 0E 80 04 BB,<CAN  flags=0x0 identifier=0x130 length=8 reserved=0 data=b'\x12\x80\x00\xff\x0e\x80\x04\xbb' |>,0130,8,attack_dos,1478198376.485441,R,normal
2016-11-03 18:39:36.485679+00:00,can,CAN,180,rx,FB 7F 00 00 3F 7F 04 6D,<CAN  flags=0x0 identifier=0x131 length=8 reserved=0 data=b'\xfb\x7f\x00\x00?\x7f\x04m' |>,0131,8,attack_dos,1478198376.485679,R,normal
2016-11-03 18:39:36.485921+00:00,can,CAN,181,rx,00 00 00 00 1A 00 24 EE,<CAN  flags=0x0 identifier=0x140 length=8 reserved=0 data=b'\x00\x00\x00\x00\x1a\x00$\xee' |>,0140,8,attack_dos,1478198376.485921,R,normal
2016-11-03 18:39:36.486163+00:00,can,CAN,182,rx,00 40 60 FF 7E C6 08 00,<CAN  flags=0x0 identifier=0x43f length=8 reserved=0 data=b'\x00@`\xff~\xc6\x08\x00' |>,043F,8,attack_dos,1478198376.486163,R,normal
2016-11-03 18:39:36.486413+00:00,can,CAN,183,rx,00 20 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x370 length=8 reserved=0 data=b'\x00 \x00\x00\x00\x00\x00\x00' |>,0370,8,attack_dos,1478198376.486413,R,normal
2016-11-03 18:39:36.486658+00:00,can,CAN,184,rx,FF 00 00 00 FF C6 08 00,<CAN  flags=0x0 identifier=0x440 length=8 reserved=0 data=b'\xff\x00\x00\x00\xff\xc6\x08\x00' |>,0440,8,attack_dos,1478198376.486658,R,normal
2016-11-03 18:39:36.489517+00:00,can,CAN,185,rx,05 21 68 09 21 21 00 6F,<CAN  flags=0x0 identifier=0x316 length=8 reserved=0 data=b'\x05!h\t!!\x00o' |>,0316,8,attack_dos,1478198376.489517,R,normal
2016-11-03 18:39:36.489752+00:00,can,CAN,186,rx,FE 5B 00 00 00 3C 00 00,<CAN  flags=0x0 identifier=0x18f length=8 reserved=0 data=b'\xfe[\x00\x00\x00<\x00\x00' |>,018F,8,attack_dos,1478198376.489752,R,normal
2016-11-03 18:39:36.489979+00:00,can,CAN,187,rx,19 21 22 30 08 8E 6E 17,"<CAN  flags=0x0 identifier=0x260 length=8 reserved=0 data=b'\x19!""0\x08\x8en\x17' |>",0260,8,attack_dos,1478198376.489979,R,normal
2016-11-03 18:39:36.490214+00:00,can,CAN,188,rx,24 00 9A 1D 97 02 BD 00,<CAN  flags=0x0 identifier=0x2a0 length=8 reserved=0 data=b'$\x00\x9a\x1d\x97\x02\xbd\x00' |>,02A0,8,attack_dos,1478198376.490214,R,normal
2016-11-03 18:39:36.490448+00:00,can,CAN,189,rx,86 BB 7F 14 11 20 00 14,<CAN  flags=0x0 identifier=0x329 length=8 reserved=0 data=b'\x86\xbb\x7f\x14\x11 \x00\x14' |>,0329,8,attack_dos,1478198376.490448,R,normal
2016-11-03 18:39:36.490688+00:00,can,CAN,190,rx,D8 00 00 8A 00 00 00 00,<CAN  flags=0x0 identifier=0x545 length=8 reserved=0 data=b'\xd8\x00\x00\x8a\x00\x00\x00\x00' |>,0545,8,attack_dos,1478198376.490688,R,normal
2016-11-03 18:39:36.493288+00:00,can,CAN,191,rx,00 00 00 00 00 04 05 4E,<CAN  flags=0x0 identifier=0x2 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x04\x05N' |>,0002,8,attack_dos,1478198376.493288,R,normal
2016-11-03 18:39:36.493517+00:00,can,CAN,192,rx,00 21 10 FF 00 FF 00 00,<CAN  flags=0x0 identifier=0x153 length=8 reserved=0 data=b'\x00!\x10\xff\x00\xff\x00\x00' |>,0153,8,attack_dos,1478198376.493517,R,normal
2016-11-03 18:39:36.494298+00:00,can,CAN,193,rx,14 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x2c0 length=8 reserved=0 data=b'\x14\x00\x00\x00\x00\x00\x00\x00' |>,02C0,8,attack_dos,1478198376.494298,R,normal
2016-11-03 18:39:36.494538+00:00,can,CAN,194,rx,13 80 00 FF 34 80 05 DC,<CAN  flags=0x0 identifier=0x130 length=8 reserved=0 data=b'\x13\x80\x00\xff4\x80\x05\xdc' |>,0130,8,attack_dos,1478198376.494538,R,normal
2016-11-03 18:39:36.494774+00:00,can,CAN,195,rx,05 80 00 00 42 7F 05 1C,<CAN  flags=0x0 identifier=0x131 length=8 reserved=0 data=b'\x05\x80\x00\x00B\x7f\x05\x1c' |>,0131,8,attack_dos,1478198376.494774,R,normal
2016-11-03 18:39:36.495016+00:00,can,CAN,196,rx,00 00 00 00 02 20 25 92,<CAN  flags=0x0 identifier=0x140 length=8 reserved=0 data=b'\x00\x00\x00\x00\x02 %\x92' |>,0140,8,attack_dos,1478198376.495016,R,normal
2016-11-03 18:39:36.495251+00:00,can,CAN,197,rx,05 20 B4 68 77 00 00 8E,<CAN  flags=0x0 identifier=0x350 length=8 reserved=0 data=b'\x05 \xb4hw\x00\x00\x8e' |>,0350,8,attack_dos,1478198376.495251,R,normal
2016-11-03 18:39:36.495937+00:00,can,CAN,198,rx,00 40 60 FF 7E C4 08 00,<CAN  flags=0x0 identifier=0x43f length=8 reserved=0 data=b'\x00@`\xff~\xc4\x08\x00' |>,043F,8,attack_dos,1478198376.495937,R,normal
2016-11-03 18:39:36.496188+00:00,can,CAN,199,rx,00 20 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x370 length=8 reserved=0 data=b'\x00 \x00\x00\x00\x00\x00\x00' |>,0370,8,attack_dos,1478198376.496188,R,normal
2016-11-03 18:39:36.496431+00:00,can,CAN,200,rx,FF 00 00 00 FF C4 08 00,<CAN  flags=0x0 identifier=0x440 length=8 reserved=0 data=b'\xff\x00\x00\x00\xff\xc4\x08\x00' |>,0440,8,attack_dos,1478198376.496431,R,normal
2016-11-03 18:39:36.499462+00:00,can,CAN,201,rx,05 21 68 09 21 21 00 6F,<CAN  flags=0x0 identifier=0x316 length=8 reserved=0 data=b'\x05!h\t!!\x00o' |>,0316,8,attack_dos,1478198376.499462,R,normal
2016-11-03 18:39:36.499699+00:00,can,CAN,202,rx,FE 5B 00 00 00 3C 00 00,<CAN  flags=0x0 identifier=0x18f length=8 reserved=0 data=b'\xfe[\x00\x00\x00<\x00\x00' |>,018F,8,attack_dos,1478198376.499699,R,normal
2016-11-03 18:39:36.499927+00:00,can,CAN,203,rx,19 21 22 30 08 8E 6E 28,"<CAN  flags=0x0 identifier=0x260 length=8 reserved=0 data=b'\x19!""0\x08\x8en(' |>",0260,8,attack_dos,1478198376.499927,R,normal
2016-11-03 18:39:36.500161+00:00,can,CAN,204,rx,44 00 9A 1D 97 02 BD 00,<CAN  flags=0x0 identifier=0x2a0 length=8 reserved=0 data=b'D\x00\x9a\x1d\x97\x02\xbd\x00' |>,02A0,8,attack_dos,1478198376.500161,R,normal
2016-11-03 18:39:36.500395+00:00,can,CAN,205,rx,86 BB 7F 14 11 20 00 14,<CAN  flags=0x0 identifier=0x329 length=8 reserved=0 data=b'\x86\xbb\x7f\x14\x11 \x00\x14' |>,0329,8,attack_dos,1478198376.500395,R,normal
2016-11-03 18:39:36.500636+00:00,can,CAN,206,rx,00 00 00 80 00 69 D1 13,<CAN  flags=0x0 identifier=0x4f0 length=8 reserved=0 data=b'\x00\x00\x00\x80\x00i\xd1\x13' |>,04F0,8,attack_dos,1478198376.500636,R,normal
2016-11-03 18:39:36.500883+00:00,can,CAN,207,rx,D8 00 00 89 00 00 00 00,<CAN  flags=0x0 identifier=0x545 length=8 reserved=0 data=b'\xd8\x00\x00\x89\x00\x00\x00\x00' |>,0545,8,attack_dos,1478198376.500883,R,normal
2016-11-03 18:39:36.503291+00:00,can,CAN,208,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x430 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0430,8,attack_dos,1478198376.503291,R,normal
